stage,rank,status,gc_position,gc_timelag_seconds,bib,specialty,age,nationality_code,rider,rider_url,team,uci_points,pcs_points,time_raw,stage_gap_seconds,elapsed_seconds
14,24,finished,24,3872,192,Climber,33,FR,Barguil Warren,https://www.procyclingstats.com/rider/warren-barguil,Team Picnic PostNL,,,9:49,589,18204
14,25,finished,48,6358,25,Climber,24,FR,Paret-Peintre Valentin,https://www.procyclingstats.com/rider/valentin-paret-peintre,Soudal Quick-Step,,,10:19,619,18234
14,26,finished,35,5336,135,Climber,24,ES,García Pierna Raúl,https://www.procyclingstats.com/rider/raul-garcia-pierna,Arkéa - B&B Hotels,,,11:07,667,18282
14,27,finished,25,4101,156,GC,29,FR,Paret-Peintre Aurélien,https://www.procyclingstats.com/rider/aurelien-paret-peintre,Decathlon AG2R La Mondiale Team,,,13:21,801,18416
14,28,finished,46,6090,6,Climber,31,ES,Soler Marc,https://www.procyclingstats.com/rider/marc-soler,UAE Team Emirates - XRG,,,14:03,843,18458
14,29,finished,33,5123,28,GC,25,BE,Van Wilder Ilan,https://www.procyclingstats.com/rider/ilan-van-wilder,Soudal Quick-Step,,,14:35,875,18490
14,30,finished,19,2849,137,GC,30,ES,Rodríguez Cristián,https://www.procyclingstats.com/rider/cristian-rodriguez,Arkéa - B&B Hotels,,,15:02,902,18517
14,31,finished,23,3587,95,Classic,29,FR,Madouas Valentin,https://www.procyclingstats.com/rider/valentin-madouas,Groupama - FDJ,,,15:13,913,18528
14,32,finished,84,8310,42,Classic,25,FR,Barré Louis,https://www.procyclingstats.com/rider/louis-barre,Intermarché - Wanty,,,15:27,927,18542
14,33,finished,38,5519,14,TT,33,BE,Campenaerts Victor,https://www.procyclingstats.com/rider/victor-campenaerts,Team Visma | Lease a Bike,,,18:00,1080,18695
14,34,finished,15,1929,15,GC,26,US,Jorgenson Matteo,https://www.procyclingstats.com/rider/matteo-jorgenson,Team Visma | Lease a Bike,,,18:56,1136,18751
14,35,finished,72,7832,55,Climber,22,FR,Martinez Lenny,https://www.procyclingstats.com/rider/lenny-martinez,Bahrain - Victorious,,,",,",1136,18751
14,36,finished,28,4282,94,Classic,22,FR,Grégoire Romain,https://www.procyclingstats.com/rider/romain-gregoire,Groupama - FDJ,,,20:21,1221,18836
14,37,finished,30,4595,104,GC,33,BE,Meurisse Xandro,https://www.procyclingstats.com/rider/xandro-meurisse,Alpecin - Deceuninck,,,",,",1221,18836
14,38,finished,31,4717,78,Climber,29,RU,Vlasov Aleksandr,https://www.procyclingstats.com/rider/aleksandr-vlasov,Red Bull - BORA - hansgrohe,,,",,",1221,18836
14,39,finished,88,8467,5,GC,28,FR,Sivakov Pavel,https://www.procyclingstats.com/rider/pavel-sivakov,UAE Team Emirates - XRG,,,21:58,1318,18933
14,40,finished,47,6254,61,GC,39,GB,Thomas Geraint,https://www.procyclingstats.com/rider/geraint-thomas,INEOS Grenadiers,,,",,",1318,18933
14,41,finished,64,7099,108,Climber,23,BE,Verstrynge Emiel,https://www.procyclingstats.com/rider/emiel-verstrynge,Alpecin - Deceuninck,,,22:49,1369,18984
14,42,finished,36,5365,36,GC,27,AU,Sweeny Harry,https://www.procyclingstats.com/rider/harry-sweeny,EF Education - EasyPost,,,23:55,1435,19050
14,43,finished,34,5304,34,Climber,24,FR,Baudin Alex,https://www.procyclingstats.com/rider/alex-baudin,EF Education - EasyPost,,,",,",1435,19050
14,44,finished,59,6922,117,Climber,28,AU,Storer Michael,https://www.procyclingstats.com/rider/michael-storer,Tudor Pro Cycling Team,,,25:05,1505,19120
14,45,finished,63,7042,201,Climber,38,CA,Woods Michael,https://www.procyclingstats.com/rider/michael-woods,Israel - Premier Tech,,,26:07,1567,19182
14,46,finished,89,8650,4,Classic,31,DE,Politt Nils,https://www.procyclingstats.com/rider/nils-politt,UAE Team Emirates - XRG,,,26:42,1602,19217
14,47,finished,37,5385,203,GC,22,GB,Blackmore Joseph,https://www.procyclingstats.com/rider/joseph-blackmore,Israel - Premier Tech,,,27:27,1647,19262
14,48,finished,73,7842,63,TT,28,NO,Foss Tobias,https://www.procyclingstats.com/rider/tobias-foss,INEOS Grenadiers,,,27:28,1648,19263
14,49,finished,55,6741,144,TT,36,PT,Oliveira Nelson,https://www.procyclingstats.com/rider/nelson-oliveira,Movistar Team,,,27:37,1657,19272
14,50,finished,58,6921,111,Classic,33,FR,Alaphilippe Julian,https://www.procyclingstats.com/rider/julian-alaphilippe,Tudor Pro Cycling Team,,,",,",1657,19272
14,51,finished,66,7229,133,GC,22,FR,Costiou Ewen,https://www.procyclingstats.com/rider/ewen-costiou,Arkéa - B&B Hotels,,,",,",1657,19272
14,52,finished,20,3071,141,Climber,30,ES,Mas Enric,https://www.procyclingstats.com/rider/enric-mas,Movistar Team,,,",,",1657,19272
14,53,finished,79,8189,227,GC,26,NO,Leknessund Andreas,https://www.procyclingstats.com/rider/andreas-leknessund,Uno-X Mobility,,,27:49,1669,19284
14,54,finished,52,6604,198,GC,24,NL,van den Broek Frank,https://www.procyclingstats.com/rider/frank-van-den-broek,Team Picnic PostNL,,,28:10,1690,19305
14,55,finished,54,6687,184,GC,24,FR,Gachignard Thomas,https://www.procyclingstats.com/rider/thomas-gachignard,TotalEnergies,,,31:34,1894,19509
14,56,finished,41,5607,96,Hills,33,FR,Pacher Quentin,https://www.procyclingstats.com/rider/quentin-pacher,Groupama - FDJ,,,",,",1894,19509
14,57,finished,40,5564,178,Classic,29,IT,Velasco Simone,https://www.procyclingstats.com/rider/simone-velasco,XDS Astana Team,,,",,",1894,19509
14,58,finished,43,5796,138,Classic,31,FR,Venturini Clément,https://www.procyclingstats.com/rider/clement-venturini,Arkéa - B&B Hotels,,,",,",1894,19509
14,59,finished,108,9692,98,Classic,30,FR,Russo Clément,https://www.procyclingstats.com/rider/clement-russo,Groupama - FDJ,,,32:29,1949,19564
14,60,finished,75,7919,174,Climber,27,FR,Champoussin Clément,https://www.procyclingstats.com/rider/clement-champoussin,XDS Astana Team,,,33:52,2032,19647
14,61,finished,76,8014,206,GC,32,KZ,Lutsenko Alexey,https://www.procyclingstats.com/rider/aleksey-lutsenko,Israel - Premier Tech,,,",,",2032,19647
14,62,finished,50,6407,23,Classic,28,NL,Eenkhoorn Pascal,https://www.procyclingstats.com/rider/pascal-eenkhoorn,Soudal Quick-Step,,,",,",2032,19647
14,63,finished,107,9611,105,Classic,31,BE,Rickaert Jonas,https://www.procyclingstats.com/rider/jonas-rickaert,Alpecin - Deceuninck,,,34:15,2055,19670
14,64,finished,49,6405,84,Hills,24,US,Simmons Quinn,https://www.procyclingstats.com/rider/quinn-simmons,Lidl - Trek,,,",,",2055,19670
14,65,finished,53,6658,7,GC,34,BE,Wellens Tim,https://www.procyclingstats.com/rider/tim-wellens,UAE Team Emirates - XRG,,,34:21,2061,19676
14,66,finished,166,12714,188,Hills,24,FR,Vercher Mattéo,https://www.procyclingstats.com/rider/matheo-vercher,TotalEnergies,,,34:26,2066,19681
14,67,finished,32,4908,153,Climber,27,FR,Berthet Clément,https://www.procyclingstats.com/rider/clement-berthet,Decathlon AG2R La Mondiale Team,,,34:38,2078,19693
14,68,finished,77,8044,155,Classic,34,BE,Naesen Oliver,https://www.procyclingstats.com/rider/oliver-naesen,Decathlon AG2R La Mondiale Team,,,35:28,2128,19743
14,69,finished,91,8673,166,GC,33,BE,Teuns Dylan,https://www.procyclingstats.com/rider/dylan-teuns,Cofidis,,,",,",2128,19743
14,70,finished,60,6993,65,Hills,24,FR,Laurance Axel,https://www.procyclingstats.com/rider/axel-laurance,INEOS Grenadiers,,,35:44,2144,19759
14,71,finished,90,8669,222,Classic,29,NO,Abrahamsen Jonas,https://www.procyclingstats.com/rider/jonas-abrahamsen,Uno-X Mobility,,,",,",2144,19759
14,72,finished,120,10685,97,Classic,23,FR,Penhoët Paul,https://www.procyclingstats.com/rider/paul-penhoet,Groupama - FDJ,,,",,",2144,19759
14,73,finished,74,7890,136,Hills,24,FR,Le Berre Mathis,https://www.procyclingstats.com/rider/mathis-le-berre,Arkéa - B&B Hotels,,,",,",2144,19759
14,74,finished,114,10026,107,Classic,32,BE,Vermeersch Gianni,https://www.procyclingstats.com/rider/gianni-vermeersch,Alpecin - Deceuninck,,,",,",2144,19759
14,75,finished,51,6588,225,Classic,30,NO,Hoelgaard Markus,https://www.procyclingstats.com/rider/markus-hoelgaard,Uno-X Mobility,,,",,",2144,19759
14,76,finished,82,8275,93,Hills,29,FR,Barthe Cyril,https://www.procyclingstats.com/rider/cyril-barthe,Groupama - FDJ,,,",,",2144,19759
14,77,finished,95,8798,75,Classic,23,NZ,Pithie Laurence,https://www.procyclingstats.com/rider/laurence-pithie,Red Bull - BORA - hansgrohe,,,",,",2144,19759
14,78,finished,61,6994,212,Classic,24,BE,Berckmoes Jenno,https://www.procyclingstats.com/rider/jenno-berckmoes,Lotto,,,",,",2144,19759
14,79,finished,80,8197,116,Hills,24,DE,Mayrhofer Marius,https://www.procyclingstats.com/rider/marius-mayrhofer,Tudor Pro Cycling Team,,,",,",2144,19759
14,80,finished,45,5979,106,Classic,30,NL,van der Poel Mathieu,https://www.procyclingstats.com/rider/mathieu-van-der-poel,Alpecin - Deceuninck,,,",,",2144,19759
14,81,finished,135,11542,102,Classic,34,CH,Dillier Silvan,https://www.procyclingstats.com/rider/silvan-dillier,Alpecin - Deceuninck,,,",,",2144,19759
14,82,finished,57,6781,183,Classic,27,FR,Delettre Alexandre,https://www.procyclingstats.com/rider/alexandre-delettre,TotalEnergies,,,",,",2144,19759
14,83,finished,71,7728,158,Classic,23,FR,Tronchon Bastien,https://www.procyclingstats.com/rider/bastien-tronchon,Decathlon AG2R La Mondiale Team,,,",,",2144,19759
14,84,finished,119,10680,68,Hills,23,GB,Watson Samuel,https://www.procyclingstats.com/rider/samuel-watson,INEOS Grenadiers,,,",,",2144,19759
14,85,finished,56,6751,35,Classic,28,US,Powless Neilson,https://www.procyclingstats.com/rider/neilson-powless,EF Education - EasyPost,,,",,",2144,19759
14,86,finished,87,8438,218,Classic,27,BE,Van Moer Brent,https://www.procyclingstats.com/rider/brent-van-moer,Lotto,,,",,",2144,19759
14,87,finished,118,10312,196,Sprint,26,DE,Märkl Niklas,https://www.procyclingstats.com/rider/niklas-markl,Team Picnic PostNL,,,",,",2144,19759
14,88,finished,29,4312,161,GC,32,DE,Buchmann Emanuel,https://www.procyclingstats.com/rider/emanuel-buchmann,Cofidis,,,",,",2144,19759
14,89,finished,112,9890,187,Classic,31,FR,Turgis Anthony,https://www.procyclingstats.com/rider/anthony-turgis,TotalEnergies,,,36:03,2163,19778
14,90,finished,62,6996,152,TT,31,FR,Armirail Bruno,https://www.procyclingstats.com/rider/bruno-armirail,Decathlon AG2R La Mondiale Team,,,36:07,2167,19782
14,91,finished,86,8400,207,Classic,30,LV,Neilands Krists,https://www.procyclingstats.com/rider/krists-neilands,Israel - Premier Tech,,,36:18,2178,19793
14,92,finished,128,11047,208,Hills,25,GB,Stewart Jake,https://www.procyclingstats.com/rider/jake-stewart,Israel - Premier Tech,,,36:36,2196,19811
14,93,finished,105,9263,168,Classic,29,FR,Touzé Damien,https://www.procyclingstats.com/rider/damien-touze,Cofidis,,,36:40,2200,19815
14,94,finished,132,11430,132,Classic,32,BE,Capiot Amaury,https://www.procyclingstats.com/rider/amaury-capiot,Arkéa - B&B Hotels,,,37:25,2245,19860
14,95,finished,111,9888,67,Classic,29,GB,Swift Connor,https://www.procyclingstats.com/rider/connor-swift,INEOS Grenadiers,,,",,",2245,19860
14,96,finished,83,8301,164,GC,36,ES,Izagirre Ion,https://www.procyclingstats.com/rider/ion-izagirre,Cofidis,,,",,",2245,19860
14,97,finished,93,8793,33,TT,30,DK,Asgreen Kasper,https://www.procyclingstats.com/rider/kasper-asgreen,EF Education - EasyPost,,,37:34,2254,19869
14,98,finished,68,7536,26,GC,31,DE,Schachmann Maximilian,https://www.procyclingstats.com/rider/maximilian-schachmann,Soudal Quick-Step,,,",,",2254,19869
14,99,finished,121,10731,202,Sprint,31,DE,Ackermann Pascal,https://www.procyclingstats.com/rider/pascal-ackermann,Israel - Premier Tech,,,",,",2254,19869
14,100,finished,155,12066,204,Classic,36,CA,Boivin Guillaume,https://www.procyclingstats.com/rider/guillaume-boivin,Israel - Premier Tech,,,",,",2254,19869
14,101,finished,133,11440,193,Sprint,22,CZ,Bittner Pavel,https://www.procyclingstats.com/rider/pavel-bittner,Team Picnic PostNL,,,",,",2254,19869
14,102,finished,129,11095,12,TT,29,IT,Affini Edoardo,https://www.procyclingstats.com/rider/edoardo-affini,Team Visma | Lease a Bike,,,",,",2254,19869
14,103,finished,67,7453,51,Climber,25,CO,Buitrago Santiago,https://www.procyclingstats.com/rider/santiago-buitrago-sanchez,Bahrain - Victorious,,,",,",2254,19869
14,104,finished,99,8935,118,Classic,35,IT,Trentin Matteo,https://www.procyclingstats.com/rider/matteo-trentin,Tudor Pro Cycling Team,,,",,",2254,19869
14,105,finished,69,7555,87,Classic,33,BE,Stuyven Jasper,https://www.procyclingstats.com/rider/jasper-stuyven,Lidl - Trek,,,",,",2254,19869
14,106,finished,70,7589,17,Classic,30,BE,van Aert Wout,https://www.procyclingstats.com/rider/wout-van-aert,Team Visma | Lease a Bike,,,",,",2254,19869
14,107,finished,44,5859,13,Classic,31,BE,Benoot Tiesj,https://www.procyclingstats.com/rider/tiesj-benoot,Team Visma | Lease a Bike,,,",,",2254,19869
14,108,finished,143,11826,76,Classic,25,NL,van Dijke Mick,https://www.procyclingstats.com/rider/mick-van-dijke,Red Bull - BORA - hansgrohe,,,",,",2254,19869
14,109,finished,81,8225,114,Classic,26,CH,Hirschi Marc,https://www.procyclingstats.com/rider/marc-hirschi,Tudor Pro Cycling Team,,,",,",2254,19869
14,110,finished,65,7172,182,Hills,26,FR,Burgaudeau Mathieu,https://www.procyclingstats.com/rider/mathieu-burgaudeau,TotalEnergies,,,",,",2254,19869
14,111,finished,125,11007,194,GC,25,GB,Flynn Sean,https://www.procyclingstats.com/rider/sean-flynn,Team Picnic PostNL,,,",,",2254,19869
14,112,finished,97,8885,113,Classic,34,AT,Haller Marco,https://www.procyclingstats.com/rider/marco-haller,Tudor Pro Cycling Team,,,",,",2254,19869
14,113,finished,141,11747,197,GC,26,NL,Naberman Tim,https://www.procyclingstats.com/rider/tim-naberman,Team Picnic PostNL,,,",,",2254,19869
14,114,finished,78,8073,162,Classic,29,ES,Aranburu Alex,https://www.procyclingstats.com/rider/alex-aranburu,Cofidis,,,",,",2254,19869
14,115,finished,85,8390,37,Classic,33,DK,Valgren Michael,https://www.procyclingstats.com/rider/michael-valgren-andersen,EF Education - EasyPost,,,",,",2254,19869
14,116,finished,140,11736,123,TT,34,AU,Durbridge Luke,https://www.procyclingstats.com/rider/luke-durbridge,Team Jayco AlUla,,,",,",2254,19869
14,117,finished,103,9193,195,Classic,22,DK,Andresen Tobias Lund,https://www.procyclingstats.com/rider/tobias-lund-andresen,Team Picnic PostNL,,,",,",2254,19869
14,118,finished,94,8795,142,TT,29,US,Barta Will,https://www.procyclingstats.com/rider/william-barta,Movistar Team,,,",,",2254,19869
14,119,finished,92,8737,226,GC,25,NO,Johannessen Anders Halland,https://www.procyclingstats.com/rider/anders-halland-johannessen,Uno-X Mobility,,,",,",2254,19869
14,120,finished,115,10138,32,Hills,28,IT,Albanese Vincenzo,https://www.procyclingstats.com/rider/vincenzo-albanese,EF Education - EasyPost,,,",,",2254,19869
14,121,finished,113,9928,145,Classic,29,ES,García Cortina Iván,https://www.procyclingstats.com/rider/ivan-garcia-cortina,Movistar Team,,,37:49,2269,19884
14,122,finished,152,12033,214,GC,26,AU,Drizners Jarrad,https://www.procyclingstats.com/rider/jarrad-drizners,Lotto,,,38:01,2281,19896
14,123,finished,104,9210,103,Hills,26,AU,Groves Kaden,https://www.procyclingstats.com/rider/kaden-groves,Alpecin - Deceuninck,,,",,",2281,19896
14,124,finished,106,9551,58,Hills,26,GB,Wright Fred,https://www.procyclingstats.com/rider/alfred-wright,Bahrain - Victorious,,,",,",2281,19896
14,125,finished,136,11570,92,Classic,24,GB,Askey Lewis,https://www.procyclingstats.com/rider/lewis-askey,Groupama - FDJ,,,",,",2281,19896
14,126,finished,154,12053,134,Classic,33,FR,Démare Arnaud,https://www.procyclingstats.com/rider/arnaud-demare,Arkéa - B&B Hotels,,,38:23,2303,19918
14,127,finished,110,9836,205,Classic,26,FR,Louvel Matis,https://www.procyclingstats.com/rider/matis-louvel,Israel - Premier Tech,,,",,",2303,19918
14,128,finished,117,10185,57,Hills,26,AU,Stannard Robert,https://www.procyclingstats.com/rider/robert-stannard,Bahrain - Victorious,,,38:57,2337,19952
14,129,finished,146,11861,217,Climber,24,BE,Van Eetvelt Lennert,https://www.procyclingstats.com/rider/lennert-van-eetvelt,Lotto,,,39:05,2345,19960
14,130,finished,109,9727,147,GC,21,ES,Romeo Iván,https://www.procyclingstats.com/rider/ivan-romeo,Movistar Team,,,39:15,2355,19970
14,131,finished,100,9003,143,Climber,24,ES,Castrillo Pablo,https://www.procyclingstats.com/rider/pablo-castrillo-zapater,Movistar Team,,,",,",2355,19970
14,132,finished,139,11696,44,Classic,23,FR,Page Hugo,https://www.procyclingstats.com/rider/hugo-page,Intermarché - Wanty,,,39:31,2371,19986
14,133,finished,160,12423,53,TT,34,PL,Gradek Kamil,https://www.procyclingstats.com/rider/kamil-gradek,Bahrain - Victorious,,,39:33,2373,19988
14,134,finished,123,10840,56,Classic,30,SI,Mohorič Matej,https://www.procyclingstats.com/rider/matej-mohoric,Bahrain - Victorious,,,",,",2373,19988
14,135,finished,144,11827,224,Sprint,22,NO,Edvardsen-Fredheim Stian,https://www.procyclingstats.com/rider/stian-fredheim,Uno-X Mobility,,,40:36,2436,20051
14,136,finished,142,11820,43,Classic,24,BE,Braet Vito,https://www.procyclingstats.com/rider/vito-braet,Intermarché - Wanty,,,",,",2436,20051
14,137,finished,124,10976,77,Sprint,31,NL,van Poppel Danny,https://www.procyclingstats.com/rider/danny-van-poppel,Red Bull - BORA - hansgrohe,,,40:42,2442,20057
14,138,finished,134,11536,127,Classic,33,NL,Reinders Elmar,https://www.procyclingstats.com/rider/elmar-reinders,Team Jayco AlUla,,,",,",2442,20057
14,139,finished,101,9012,177,Classic,32,NL,Teunissen Mike,https://www.procyclingstats.com/rider/mike-teunissen,XDS Astana Team,,,",,",2442,20057
14,140,finished,138,11668,45,Classic,25,BE,Rex Laurenz,https://www.procyclingstats.com/rider/laurenz-rex,Intermarché - Wanty,,,",,",2442,20057
14,141,finished,131,11391,46,Classic,27,DE,Rutsch Jonas,https://www.procyclingstats.com/rider/jonas-rutsch,Intermarché - Wanty,,,",,",2442,20057
14,142,finished,96,8863,74,Classic,31,IT,Moscon Gianni,https://www.procyclingstats.com/rider/gianni-moscon,Red Bull - BORA - hansgrohe,,,",,",2442,20057
14,143,finished,164,12670,47,GC,24,NL,van Sintmaartensdijk Roel,https://www.procyclingstats.com/rider/roel-van-sintmaartensdijk,Intermarché - Wanty,,,",,",2442,20057
14,144,finished,130,11286,41,Classic,25,ER,Girmay Biniam,https://www.procyclingstats.com/rider/biniam-girmay,Intermarché - Wanty,,,",,",2442,20057
14,145,finished,163,12667,115,Classic,31,CH,Lienhard Fabian,https://www.procyclingstats.com/rider/fabian-lienhard,Tudor Pro Cycling Team,,,40:55,2455,20070
14,146,finished,116,10165,216,GC,34,AR,Sepúlveda Eduardo,https://www.procyclingstats.com/rider/eduardo-sepulveda,Lotto,,,41:01,2461,20076
14,147,finished,159,12343,215,Classic,26,BE,Grignard Sébastien,https://www.procyclingstats.com/rider/sebastien-grignard,Lotto,,,",,",2461,20076
14,148,finished,147,11878,165,Classic,26,FR,Renard Alexis,https://www.procyclingstats.com/rider/alexis-renard,Cofidis,,,41:09,2469,20084
14,149,finished,156,12176,125,Hills,37,SI,Mezgec Luka,https://www.procyclingstats.com/rider/luka-mezgec,Team Jayco AlUla,,,41:15,2475,20090
14,150,finished,127,11012,126,GC,24,AU,Plapp Luke,https://www.procyclingstats.com/rider/luke-plapp,Team Jayco AlUla,,,",,",2475,20090
14,151,finished,102,9021,86,Classic,34,LV,Skujiņš Toms,https://www.procyclingstats.com/rider/toms-skujins,Lidl - Trek,,,41:22,2482,20097
14,152,finished,167,12814,73,Classic,27,BE,Meeus Jordi,https://www.procyclingstats.com/rider/jordi-meeus,Red Bull - BORA - hansgrohe,,,",,",2482,20097
14,153,finished,157,12181,52,Sprint,31,DE,Bauhaus Phil,https://www.procyclingstats.com/rider/phil-bauhaus,Bahrain - Victorious,,,41:32,2492,20107
14,154,finished,145,11855,223,Hills,32,DK,Cort Magnus,https://www.procyclingstats.com/rider/magnus-cort-nielsen,Uno-X Mobility,,,",,",2492,20107
14,155,finished,122,10811,83,Hills,22,BE,Nys Thibau,https://www.procyclingstats.com/rider/thibau-nys,Lidl - Trek,,,41:36,2496,20111
14,156,finished,149,11960,81,Sprint,24,IT,Milan Jonathan,https://www.procyclingstats.com/rider/jonathan-milan,Lidl - Trek,,,",,",2496,20111
14,157,finished,161,12552,175,Classic,25,KZ,Fedorov Yevgeniy,https://www.procyclingstats.com/rider/yevgeniy-fedorov,XDS Astana Team,,,",,",2496,20111
